RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
76,17,8,2,2,2,1,1,1,2,1,1,0,7,2,2,1,"{""object_names"": [""MODEL OF DOUBLE CYLINDER ENGINE""], ""makers"": [""Isaac Mainwaring"", ""Matthew Murray"", ""Jabez Hornblower""], ""organisations/institutions"": [], ""dates"": [""1792 (Patent)""], ""places"": [""Manchester""], ""descriptions"": [""Two cylinders single acting have their piston rods connected by a chain over a wheel so that, working alternately, they are equivalent to one double-acting cylinder."", ""Isaac Mainwaring, in 1792, patented a twin-cylinder engine in which the piston rods were racks gearing into a toothed wheel on the axis of the beam."", ""This patent was taken over by Matthew Murray and Jabez Hornblower, who developed the invention into the form shown by the model, and actual engines were made in Manchester."", ""The chain passes over and is fixed to a grooved pulley carrying a crank pin at the back which might drive a pump rod or a connecting rod."", ""The upper ends of the cylinder are closed but in free communication, and a non-return valve in each piston will permit steam to pass upwards into this space."", ""Below the foot of each cylinder is an air pump and condenser, the air pump rods being similarly connected by a chain (parts missing); at the foot of each cylinder is a steam valve and an exhaust valve, by which communication is opened in turn with the boiler and with the jet condenser, which is in the eduction pipe leading to the condenser.""], ""other"": [""Inv. 1876-1264""]}","{""object_names"": [""Experimental model of twin cylinder engine""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Motive Power model""], ""other"": []}"
77,22,12,1,1,2,1,2,1,3,1,2,5,7,2,5,1,"{""object_names"": [""SUN AND PLANET ENGINE""], ""makers"": [""G. Atkinson, Esq."", ""John Maud""], ""organisations/institutions"": [""Atkinson's Chemical Works"", ""Messrs. Boulton and Watt""], ""dates"": [""1885"", ""1806"", ""1797""], ""places"": [""66, Aldersgate Street, E.C.""], ""descriptions"": [""low-pressure condensing engine"", ""sun and planet gear"", ""valves are driven by a crank motion instead of by tappets"", ""separate cut-off valve moved by a cam motion to give expansive working"", ""crank and cam are both on a counter-shaft driven by spur gearing, at one-half the speed of the flywheel shaft"", ""connecting rod from the valve can be disengaged, with a gab end, so that it can be disengaged, and the valves be worked by hand levers when required in starting the engine"", ""engine was probably made with a tappet motion in the first case, and the motion above described added at the later date""], ""other"": [""8 nominal h.p."", ""cylinder 16 in. diam."", ""4 ft. stroke"", ""12 h.p. engine"", ""diameter of the cylinder being increased to 19.25 in.""]}","{""object_names"": [""Rotative Steam Engine""], ""makers"": [""Boulton, Watt and Company""], ""organisations/institutions"": [], ""dates"": [""c. 1884""], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Double-acting rotative steam engine"", ""stationary engine""], ""other"": [""Atkinson's Engine, formerly Maud's Engine""]}"
78,14,4,1,1,0,0,1,1,2,0,0,0,7,1,3,1,"{""object_names"": [""MODEL OF A DOUBLE-ACTING BEAM ENGINE (working)""], ""makers"": [], ""organisations/institutions"": [""Watt Collection""], ""dates"": [""1876"", ""about the year 1800""], ""places"": [], ""descriptions"": [""improvements upon those in the actual engine, No. 75, erected in 1797"", ""framing is of timber, supported under the beam gudgeon by a metal column carried on a masonry pedestal"", ""beam is a casting, and has its terminal pins carried in trunnion hoops which adjust themselves to any inaccuracy in the erection"", ""valves are of the drop type, two for each end of the cylinder; the stem of the lower valve passes through the tubular stem of the upper one, rendering only one opening into the steam box necessary while simplifying the mechanism"", ""valves are driven by a quiet tappet gear from a horizontal shaft rocked by an eccentric on the crank-shaft, but the valve gear does not permit of expansive working"", ""beam is fitted with Watt's parallel motion, and by the looping of the lower tie rod the air-pump rod is directly connected with the parallel point, in the way that has since been generally followed"", ""condenser is cylindrical and is enclosed in a water tank"", ""air-pump, the discharge of which is led off by a shoot"", ""injection water is conveyed to the condenser by a horizontal pipe from outside the tank"", ""top cover of the air-pump is guided as in No. 78""], ""other"": [""Inv. 1876-1254"", ""S.M. 862"", ""20,700""]}","{""object_names"": [""model""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""working model of a double-acting beam engine""], ""other"": [""SMG 20700""]}"
79,9,8,1,2,0,0,1,1,1,1,0,0,4,2,2,2,"{""object_names"": [""MOTION DIAGRAM OF A BEAM ENGINE""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""mechanism of a rotative beam engine"", ""steam is distributed by a long D-slide valve actuated by an eccentric"", ""Watt preferred the four drop valves employed in his earlier engines"", ""somewhat reluctantly consented to the adoption of the simpler slide valve of Murdock""], ""other"": [""Watt Collection"", ""Inv. 1876-1255, S.M. 813""]}","{""object_names"": [""Diagrammatic model of Beam Engine""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""worked by eccentric and hollow valve"", ""Motive Power model""], ""other"": [""model""]}"
80,23,24,3,4,2,1,2,1,3,3,1,6,10,7,2,2,"{""object_names"": [""MODEL OF A BEAM ENGINE (working)"", ""No. 76""], ""makers"": [""O. W. Osman, Esq.""], ""organisations/institutions"": [""Messrs. Boulton and Watt""], ""dates"": [""1859"", ""1895\u201361"", ""1861-47""], ""places"": [""Birmingham""], ""descriptions"": [""Scale about 1:8."", ""The general arrangement including the valve gear is similar to No. 76."", ""The valves are of the tubular or \u201csocket\u201d type, introduced by William Murdock, rendering only one opening into each valve box necessary."", ""The straight line motion of the air-pump rod is obtained from a pantograph extension of the main parallelogram as in No. 76."", ""This was discarded for the simpler plan, which subsequently became general, of attaching the rod to the \u201cparallel\u201d point and looping the tie rod to clear it."", ""The condenser is contained in a large rectangular tank situated under the cylinder."", ""This tank also contains the air-pump which is provided with a cover carrying a stuffing-box through which the pump rod passes."", ""The latter, by the friction of the packing, lifts the cover as far as permitted by three guiding stops, and is similarly lowered on the down stroke, an arrangement equivalent to a mechanically-moved delivery valve."", ""Inv. 1895\u201361"", ""Inv. 1861-47, 19,642""], ""other"": [""scale 1:8"", ""19,642""]}","{""object_names"": [""Rotative Beam Engine"", ""model; steam engine; rotative beam engine"", ""Motive Power model""], ""makers"": [], ""organisations/institutions"": [""Boulton & Watt""], ""dates"": [""c. 1805"", ""after 1800"", ""1797-1804""], ""places"": [""Borough of Birmingham"", ""West Midlands"", ""England"", ""United Kingdom""], ""descriptions"": [""It represents the rotative steam engine as Watt left it upon the expiry of his patents in 1800."", ""Cast iron has replaced timber in the main engine components, and the sun & planet gear has been replaced by a more straightforward crank."", ""The nozzles (valve boxes that controlled the inlet and exhaust of steam at each end of the cylinder) each contain two concentric socket valves of the type introduced by William Murdock after 1800."", ""The eccentric driving the valves was also his improvement."", ""steam engine"", ""rotative beam engine"", ""Tongue, William""], ""other"": [""c. 1804"", ""scale 1:8""]}"
81,12,11,1,2,0,1,0,1,1,1,1,1,8,4,1,1,"{""object_names"": [""MODEL OF A BEAM ENGINE WITH SUN AND PLANET MOTION""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1869""], ""places"": [""Southwark""], ""descriptions"": [""Represents a double-acting rotative engine."", ""Framing, the beam, and the connecting rod are of wood."", ""Watt\u2019s parallel motion and his sun and planet gear (see No. 174) are fitted."", ""To obtain a straight line motion for the air-pump rod and to avoid fouling the rods of the main parallelogram, the latter is extended as a pantograph to give a guided point for attaching the rod."", ""Tappets on this rod strike a fork keyed to an internally toothed segment gearing with teeth on the plug of a four-way cock for admission and exhaust of steam to the cylinder."", ""An engine embodying this valve gear but with cast-iron, etc., beam, was in use in 1808 at Southwark."", ""A circular saw arranged on a bench is driven by a band from the engine."", ""Scale about 1: 8.""], ""other"": [""Inv. 1869-64.""]}","{""object_names"": [""Boulton and Watt condensing engine"", ""Working model""], ""makers"": [""Boulton and Watt""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""c 1800""], ""places"": [""England""], ""descriptions"": [""Motive Power engines"", ""steam engines"", ""beam engines"", ""engines""], ""other"": [""scale about 1:8""]}"
82,15,11,1,1,1,1,0,1,2,1,1,0,8,3,2,4,"{""object_names"": [""CABINET STEAM ENGINE""], ""makers"": [""James Watt""], ""organisations/institutions"": [], ""dates"": [""1858"", ""1864""], ""places"": [""Manchester""], ""descriptions"": [""working"", ""small double-acting beam engine with a separate jet condenser and air-pump"", ""slide valve is of the long D form"", ""cylinder is steam-jacketed"", ""Watt\u2019s parallel motion is employed to guide the top of the piston-rod and the air-pump rod"", ""simple crank and connecting rod is used to secure rotative motion"", ""slide valve is worked by a single eccentric"", ""speed of the engine is controlled by Watt\u2019s conical pendulum governor, which acts on a throttle valve in the steam passage"", ""cast-iron tank, standards, and beam, together with the general arrangement of the engine, hardly differed from those of similar engines of 50 years subsequently"", ""A similar small engine (working) is shown in a neighbouring case.""], ""other"": [""A. Greg, Esq. (contributor)"", ""Inv. 1858-1, 21,531""]}","{""object_names"": [""Cabinet steam engine""], ""makers"": [""James Watt""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""c. 1785""], ""places"": [], ""descriptions"": [""double-acting"", ""separate condenser"", ""with Watt\u2019s parallel motion, governor and slide valve""], ""other"": [""SMG 1858-1,21531"", ""SMG 1864-44"", ""object_type: Engine"", ""period: late 18th century""]}"
83,15,8,1,1,2,1,1,1,2,1,1,0,6,3,2,1,"{""object_names"": [""CABINET STEAM ENGINE""], ""makers"": [""A. Greg, Esq."", ""Mr. John Kennedy""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1858"", ""1864""], ""places"": [""Manchester""], ""descriptions"": [""small double-acting beam engine"", ""separate jet condenser and air-pump"", ""slide valve is of the long D form"", ""cylinder is steam-jacketed"", ""Watt\u2019s parallel motion is employed to guide the top of the piston-rod and the air-pump rod"", ""simple crank and connecting rod is used to secure rotative motion"", ""slide valve is worked by a single eccentric"", ""speed of the engine is controlled by Watt\u2019s conical pendulum governor, which acts on a throttle valve in the steam passage"", ""cast-iron tank, standards, and beam, together with the general arrangement of the engine, hardly differed from those of similar engines of 50 years subsequently"", ""A similar small engine (working) is shown in a neighbouring case""], ""other"": [""Inv. 1858-1, 21,531"", ""Inv. 1864-44""]}","{""object_names"": [""Model of Beam Engine"", ""Cabinet Beam Engine""], ""makers"": [""Mr. Miller, (Miller & Ravenhill)""], ""organisations/institutions"": [], ""dates"": [""c.1800""], ""places"": [], ""descriptions"": [""representing the steam engine as it was left by James Watt as he disengaged from the engine-building business"", ""Motive Power beam engine model"", ""beam engine model Miller & Ravenhill""], ""other"": []}"
84,18,13,2,2,2,1,3,1,2,1,0,1,6,3,3,4,"{""object_names"": [""sectional wooden model of beam engine (working)""], ""makers"": [""William Murdock"", ""Boulton and Watt""], ""organisations/institutions"": [""Boulton and Watt"", ""Museum""], ""dates"": [""1799"", ""after 1800""], ""places"": [], ""descriptions"": [""This is a copy in wood of Watt\u2019s rotative beam engine adjacent, sectioned to show the internal construction."", ""It also serves to illustrate, generally, the construction of the cylinder and valves of the later beam engine in an adjoining case."", ""The cylinder jacket through which boiler steam passes on its way to the valve chest, the slide valve, the jet condenser, and the air-pump can be clearly seen."", ""The valve is of the long D type, which was patented in 1799 by William Murdock, of the firm of Boulton and Watt, but which was not introduced till after 1800, when Watt, who preferred the drop type of valve, had retired."", ""The live steam is always round the waist of the valve."", ""The exhaust from the upper end of the cylinder passes to the condenser through the tubular centre, the exhaust from the lower end passing directly to the condenser.""], ""other"": [""Inv. 1866-57"", ""21,532"", ""drop type of valve""]}","{""object_names"": [""independent 'cabinet' beam engine""], ""makers"": [""Unknown maker""], ""organisations/institutions"": [""Boulton, Watt & Co.""], ""dates"": [], ""places"": [""London""], ""descriptions"": [""Motive Power models; beam engines; models; beam engines""], ""other"": [""inv. 1858-1"", ""1866 London""]}"
85,14,9,1,1,1,1,1,1,2,1,0,4,7,1,2,0,"{""object_names"": [""BELL-CRANK ENGINE""], ""makers"": [""Boulton, Watt & Co.""], ""organisations/institutions"": [""Museum""], ""dates"": [""1799 to 1806"", ""1897""], ""places"": [], ""descriptions"": [""Scale 1: 8"", ""Prepared in the Museum"", ""arrangement of engine was introduced by Messrs. Boulton, Watt & Co."", ""designed with the object of obtaining an engine that was self-contained, and more compact than the established beam engine"", ""cylinder is vertical and double-acting"", ""by two vertical connecting rods oscillates the horizontal arm of a bell-crank"", ""From the vertical arm of the bell-crank a horizontal connecting rod proceeds to a crank on the fly-wheel shaft"", ""vertical air-pump is provided and is driven from the bell-crank"", ""engine foundation and the condenser tank are formed by one casting which carries the crank-shaft bearing"", ""steam is distributed by a long D slide valve worked by an elliptical cam bolted to the fly-wheel arms"", ""engines were made of from 4 to 8 h.p."", ""one was supplied in 1805 for Robert Fulton\u2019s paddle steam \u201cClermont\u201d"", ""another was in use at the Soho works till 1896""], ""other"": [""Inv. 1897-126"", ""20,893""]}","{""object_names"": [""Boulton and Watt's Bell Crank Engine""], ""makers"": [""Boulton and Watt""], ""organisations/institutions"": [""Science Museum""], ""dates"": [""1802""], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Motive Power drawing""], ""other"": []}"
86,11,9,1,1,0,0,1,1,1,1,1,0,5,4,2,2,"{""object_names"": [""DIAGRAM MODEL OF A BELL-CRANK ENGINE""], ""makers"": [], ""organisations/institutions"": [""Museum""], ""dates"": [], ""places"": [""Museum""], ""descriptions"": [""similar engine to that represented in the drawing, No. 82"", ""prepared to test the general convenience of the arrangement"", ""valve shown is of the long D type"", ""driven by an intermediate lever from an eccentric on the fly-wheel shaft"", ""eccentric is slotted so that its position can be adjusted""], ""other"": [""Watt Collection 1876"", ""Inv. 1876-1256, S.M. 803""]}","{""object_names"": [""Diagrammatic model of engine""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""with shifting eccentric for altering valve"", ""Motive Power model"", ""model""], ""other"": [""Watt Collection, 1876""]}"
87,10,9,1,1,2,2,0,0,3,1,0,0,3,3,1,2,"{""object_names"": [""ENGRAVED PORTRAIT OF JAMES WATT""], ""makers"": [""Major J. M. Gibson-Watt""], ""organisations/institutions"": [], ""dates"": [""1736"", ""1819"", ""1813""], ""places"": [], ""descriptions"": [""b. 1736, d. 1819"", ""after the painting by Sir Thomas Lawrence, P.R.A."", ""Three-quarter length, seated to below knees, facing left.""], ""other"": [""Inv. 1921-287""]}","{""object_names"": [""Mezzotint portrait of James Watt""], ""makers"": [""Charles Turner"", ""Sir Thomas Lawrence""], ""organisations/institutions"": [], ""dates"": [""1815""], ""places"": [], ""descriptions"": [""Art print; portrait; print; portrait""], ""other"": [""Science Museum Group""]}"
88,7,13,1,3,1,1,0,1,2,1,0,2,2,4,1,1,"{""object_names"": [""BUST OF JAMES WATT""], ""makers"": [""Sir Francis Chantrey""], ""organisations/institutions"": [], ""dates"": [""1819 (death date)"", ""1736 (birth date)""], ""places"": [], ""descriptions"": [""original"", ""copy""], ""other"": [""Inv. 1857-257""]}","{""object_names"": [""Plaster Bust of James Watt"", ""small fragments from bust""], ""makers"": [""Domenico Brucciani""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1815""], ""places"": [""United Kingdom"", ""England""], ""descriptions"": [""Motive Power portrait bust"", ""copy"", ""portrait bust"", ""copy""], ""other"": [""Received 1857""]}"
89,10,10,1,2,1,1,1,1,3,0,1,1,2,4,1,1,"{""object_names"": [""PHOTOGRAPHS OF STATUE OF JAMES WATT""], ""makers"": [""Sir Francis Chantrey""], ""organisations/institutions"": [""James Watt Centenary Committee""], ""dates"": [""b. 1736"", ""d. 1819"", ""1824""], ""places"": [""Handsworth Parish Church""], ""descriptions"": [""life-sized statue"", ""possibly the artist\u2019s greatest work""], ""other"": [""Inv. 1919-338""]}","{""object_names"": [""statue of James Watt"", ""statue of James Watt""], ""makers"": [""Chantrey""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""Handsworth Parish Church""], ""descriptions"": [""Two mounted photographs"", ""Whole statue and plinth"", ""Upper part of figure showing face"", ""Motive Power photograph""], ""other"": [""photograph""]}"
90,11,5,1,1,1,0,1,1,3,0,2,1,2,2,1,0,"{""object_names"": [], ""makers"": [""R. H. Kirton, Esq.""], ""organisations/institutions"": [], ""dates"": [""1919"", ""1924"", ""1919-507""], ""places"": [""Heathfield, near Birmingham""], ""descriptions"": [""garret workshop in his house at Heathfield, near Birmingham, Watt spent many hours in his declining years engaged in mechanical pursuits."", ""The estate and house have been sold (1924) and the contents of the garret have been presented to the Museum where they will be installed in a replica of the room that they occupy.""], ""other"": [""Inv.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Motive Power photograph""], ""other"": []}"
91,12,32,1,2,3,5,0,2,2,4,1,6,4,9,1,4,"{""object_names"": [""PORTRAIT OF MATTHEW BOULTON""], ""makers"": [""A. Cardon"", ""W. Evans"", ""Sir W. Beechey""], ""organisations/institutions"": [], ""dates"": [""1812"", ""1903""], ""places"": [""Birmingham""], ""descriptions"": [""Stipple engraving"", ""drawing"", ""original by Sir W. Beechey, R.A."", ""in the possession of the family""], ""other"": [""Inv. 1903-110""]}","{""object_names"": [""Engraved Portrait of Matthew Boulton"", ""Art print""], ""makers"": [""Sir William Beechey R.A"", ""W. Evans (fl.1800-1812)"", ""Antoine Cardon (1772-1813)"", ""T CADELL & W. DAVIES"", ""Matthew Robinson Boulton, Esq.""], ""organisations/institutions"": [""Science Museum Group"", ""Lunar Society""], ""dates"": [""fl.1800-1812"", ""1772-1813"", ""1753-1839"", ""FEB.7.1812""], ""places"": [""London"", ""STRAND"", ""City of Westminster"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Painted by Sir William Beechey R.A"", ""engraved size 10 1/2\""x8 1/2\"""", ""From an original picture by SIR WILLIAM BEECHEY, R.A"", ""in the Possession of his son"", ""PUBLISHED FEB.7.1812"", ""print"", ""engraving"", ""stipple cut to 35x28cm."", ""image 17.5x20cm."", ""bordered vignette"", ""portrait"", ""HL to R, looking front."", ""English manufacturer and business partner of James Watt, the partnership responible for installing hundreds of steam engines; a key member of the Lunar Society."", ""English portrait painter."", ""engraving"", ""portrait"", ""print"", ""engraving"", ""portrait""], ""other"": [""Matthew Boulton"", ""William Beechey"", ""Beechey, Sir William"", ""Evans, W"", ""Cardon, Antoine"", ""T Cadell and W Davies""]}"
92,33,15,1,1,1,2,1,1,5,3,3,4,12,3,6,1,"{""object_names"": [""rotative beam engine""], ""makers"": [""Adam Heslop""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1790"", ""1878"", ""1795"", ""1879""], ""places"": [""Coalbrookdale"", ""Whitehaven"", ""South Kensington""], ""descriptions"": [""claimed advantages equivalent to those of a single-acting cylinder with Watt\u2019s separate condenser"", ""considered an infringement"", ""no legal action was taken"", ""first tried in the neighbourhood of Coalbrookdale"", ""fourteen engines, of which this was one, were built in the Whitehaven district"", ""used subsequently for winding and pumping at other pits in the district"", ""two open-topped cylinders, one known as the \u201chot\u201d cylinder near the connecting rod end of the beam, the other or \u201ccold\u201d cylinder being at the other extremity"", ""in some cases both cylinders were at the same end"", ""Each piston is fitted with a crosshead and guide bars and connected to the beam by iron rods"", ""Steam at a pressure, above the atmosphere, of 1 to 3 lb. per sq. in. from a haystack boiler was admitted to the hot cylinder, and the piston made its upstroke"", ""The eduction valve opened and the steam passed to the cold cylinder by an eduction pipe, which, being immersed in cold water, acted as a condenser to the extent of \""killing\"" or reducing the steam to atmospheric pressure"", ""In the cold or Newcomen cylinder there was the usual jet to condense the steam and cause the downward or power stroke of its piston"", ""The return stroke was made by the momentum of the fly-wheel assisted by the weight of the connecting rod"", ""Air was expelled subsequently by the air-pump, 12\u00b75 in. diam. by 17 in. stroke"", ""Its place was taken subsequently by the air-pump, 12\u00b75 in. diam. by 17 in. stroke; the fly-wheel originally by a sniffing valve; but it is now on the engine"", ""Owing to exigencies of space the eduction pipe from the cold cylinder to the air-pump is not shown in its correct position"", ""The steam eduction valves were operated by tappets on the air-pump rod"", ""The steam admission valve contains a smaller central valve, which opens just before the main valve, and sets the latter in equilibrium by relieving the pressure; this device was probably required owing to the very long levers used in opening the valves"", ""A smaller pump raises water from the hot well for the gravity feed to boilers"", ""The hot cylinder is 34\u00b74 in. diam. by 34 in. stroke ; the cold cylinder 25\u00b74 in. diam. by 39 in. stroke; the crank is 24\u00b75 in. throw; the fly-wheel is of cast iron 13 ft. 8 in. diam. made in halves""], ""other"": [""Presented by the Earl of Lonsdale"", ""Fletcher, Proc. Inst. Mech. Eng., 1879, 85."", ""Inv. 1878-94, 28,662"", ""haystack boiler"", ""hot well"", ""gravity feed""]}","{""object_names"": [""winding and pumping engine""], ""makers"": [""Lowca Foundry/Engineering Works""], ""organisations/institutions"": [""Lowca Foundry""], ""dates"": [""1837""], ""places"": [""Castlerigg Pit"", ""Wreah Pit"", ""Whingill"", ""Cumbria, England, United Kingdom""], ""descriptions"": [""arrangement is a combination of a single acting high-pressure cylinder with a Newcomen cylinder"", ""patented by Heslop in 1790, although it would appear to have been an infringement of Watt's patent for the separate condenser which remained in force till 1800"", ""worked for many years; subsequently used at other pits""], ""other"": [""Motive Power stationary engine"", ""stationary engine""]}"
93,10,7,1,1,2,0,1,1,1,1,1,1,2,1,2,2,"{""object_names"": [], ""makers"": [""H. A. Fletcher, Esq.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""This shows the engine (No. 89) as it appeared at Wreath Pit, Whitehaven, just before being taken down. It shows also a cast-iron beam, 4 or 5 ft. above the main beam, to which it is connected by links, used for independent pumping. This beam is not now on the engine.""], ""other"": [""No. 89"", ""Inv. 1910-208""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""framed and glazed""], ""other"": [""Motive Power prints; prints""]}"
94,10,12,1,3,1,1,1,1,1,1,1,0,3,4,2,2,"{""object_names"": [""PRINT OF HESLOP ENGINES""], ""makers"": [""W. R. Anstice, Esq.""], ""organisations/institutions"": [""Madeley Wood""], ""dates"": [""1879""], ""places"": [""Shropshire""], ""descriptions"": [""drawings show the application to winding"", ""drawings show the application to pumping respectively"", ""These engines of Heslop's construction were erected""], ""other"": [""Inv. 1879-59 to 61"", ""(Donor)""]}","{""object_names"": [""Heslop's patent 1790 beam engine"", ""Motive Power drawing""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1790""], ""places"": [], ""descriptions"": [""drawing of Heslop's patent 1790 beam engine with boiler applied to winding"", ""drawing"", ""drawing""], ""other"": [""drawing""]}"
95,29,6,1,1,1,0,2,1,6,0,2,0,12,2,5,2,"{""object_names"": [""MODEL OF A SINGLE-ACTING ROTATIVE ENGINE""], ""makers"": [""W. W. S. Westwood, Esq.""], ""organisations/institutions"": [""Corbyn's Hall Ironworks"", ""Soho Foundry""], ""dates"": [""1894"", ""1782"", ""early part of the 19th century"", ""subsequent to 1800"", ""1784"", ""1800""], ""places"": [""Staffordshire"", ""the Midlands""], ""descriptions"": [""Scale 1: 8"", ""method of obtaining rotative motion from an open-topped cylinder provided with Watt's separate condenser"", ""difficulty of there being only one working stroke per revolution"", ""connecting rod is so weighted as to store one half of the work done in that stroke and restore it during the idle stroke"", ""Watt contemplated, in his patent of 1782, using an expedient of this kind for his single-acting engines, but it is difficult to believe that it was ever adopted, because his double-acting engine followed immediately after"", ""Atmospheric engines, however, had to be so arranged to make them work rotatively (see No. 58)"", ""large numbers were employed in the Midlands in the early part of the 19th century under the name of whimseys"", ""For pumping, a similar arrangement is known to have been adopted (see No. 93)"", ""bears internal evidence of having been made subsequent to 1800"", ""was for many years at Corbyn's Hall Ironworks, Staffordshire, whither it is said to have been sent from Soho Foundry"", ""was at one time used for driving a lathe"", ""The cylinder is 2\u00b76 in. diam. and the stroke 3 in.; the piston rod is guided by Watt's parallel motion (1784), but the air-pump rod is hung from the end of the radius rod, instead of from a parallel point"", ""The condenser and air-pump stand in the hot well; the former has a cock on the side and a drop valve, by which the injection could be regulated"", ""The steam and exhaust drop valves are driven by a countershaft from an eccentric, a mechanism introduced for this purpose by Murdock in 1800""], ""other"": [""Inv. 1894-138"", ""21,467"", ""(Lent by)"", ""model"", ""Motive Power model""]}","{""object_names"": [""Rotative Beam-Engine Model""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""model"", ""Motive Power model""], ""other"": [""model""]}"
96,23,8,2,1,0,0,0,0,2,1,3,2,9,3,7,1,"{""object_names"": [""PRINTS OF ATMOSPHERIC ENGINE WITH CONDENSER"", ""beam engine""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""early part of the 19th century""], ""places"": [""Gildersome"", ""Leeds""], ""descriptions"": [""used till 1912 for pumping"", ""resembles in construction Watt's single-acting engine"", ""cylinder is open-topped"", ""piston acts by atmospheric pressure only"", ""simplification in the valve gear"", ""Watt's equilibrium valve is dispensed with"", ""increased steam consumption"", ""general arrangement of the engine is seen in an adjoining sketch"", ""hand capstan and sheer legs in the foreground are used for drawing the pump rods"", ""windlass is for raising and lowering in the shaft"", ""in the back-ground is the old wagon boiler used as a water tank"", ""present egg-ended boiler, at ground level, is supplied by a stand pipe"", ""full of water to balance the maximum pressure of 5 lb. inside the boiler"", ""raised water 120 ft. in one lift"", ""bucket is 12.25 in. diam.""], ""other"": [""Philadelphia Pit"", ""Received 1912"", ""24 in. diam."", ""5 ft. stroke"", ""15 double strokes per min."", ""Inv. 1912-358"", ""Inv. 1912-359""]}","{""object_names"": [""open topped single acting pumping engine""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Philadelphia Pit, Gildersome near Leeds""], ""descriptions"": [""Four mounted photographs"", ""framed and exhibited Motive Power photographs"", ""photographs""], ""other"": [""24 ins diam."", ""5 ft stroke""]}"
97,9,9,1,1,1,1,2,1,2,1,0,4,1,1,2,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Museum"", ""Science Museum Group""], ""dates"": [""1897"", ""1797 (Patent date)""], ""places"": [], ""descriptions"": [""This arrangement, patented in 1797 by the Rev. Edmund Cartwright, D.D., was followed in the construction of several engines of the time. Although intended for steam, Cartwright pointed out that the engine might be worked by the vapour of \""ardent spirit or ether.\"" A single-acting vertical steam cylinder is employed, having its piston-rod carried down to the bucket of the air-pump, which is placed below in an immersed condenser of the surface type formed by enclosing a cylindrical shell within another of larger diameter. The piston is forced downward by steam pressure until it nearly reaches the bottom of its stroke, when a spring on the crosshead closes the steam valve; the spindle of an exhaust valve in the piston afterwards strikes the cylinder bottom, and so permits the steam to escape into the condenser, thus allowing the piston to pass again to the top of the cylinder under the action of the fly-wheel. The packing of the piston and its rod are stated to have been entirely of metal, and were early examples of metallic packing.""], ""other"": [""Inv. 1897-125"", ""30,064""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum""], ""dates"": [""1797""], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Motive Power drawing""], ""other"": []}"
