RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
26,28,5,1,2,0,0,1,0,2,1,1,1,20,1,4,0,"{""object_names"": [""SECTIONAL MODEL OF PUDDLING FURNACE""], ""makers"": [], ""organisations/institutions"": [""Bromford Iron Works""], ""dates"": [""1860 (Date of use described)"", ""1860-69""], ""places"": [""South Staffordshire""], ""descriptions"": [""Scale 1: 8"", ""Wrought iron is obtained from pig iron in the \u201cwet\u201d puddling process by stirring the latter when molten on the bed of a reverberatory furnace with excess of air and in contact with fused oxide of iron, thus oxidising carbon and other impurities."", ""The model represents a furnace used for this process at Bromford Iron Works, South Staffordshire, in 1860."", ""The casing is formed of ribbed cast-iron plates, held together at the top by tie-bolts and at the bottom by a wrought iron trough."", ""The arched roof, sides, and fireplace are made of Stourbridge firebricks."", ""The bed is lined with refractory substances rich in oxide of iron, such as \u201cbull dog.\u201d"", ""The grate area, 14 sq. ft., is almost as large as that of the bed."", ""The furnace is fired from a small hole, kept closed by coal piled upon the ledge projecting below it."", ""A fire bridge divides the grate from the hearth, the bed and sides of which are made of cast-iron plates supported on columns and cooled by air circulating beneath."", ""The door is suspended from a lever and is used for \u201cfettling,\u201d charging the pig iron, and for taking out the finished blooms; for the actual puddling there is a small hole at the bottom of the door."", ""Below this is a tap-hole to let out the accumulated slag or \u201ctap cinder\u201d at the end of the operation; normally it is closed with sand."", ""The waste gases are led by a flue to a chimney stack of brick, bound with angles and tie-bolts, and supported on cast-iron columns."", ""It has a damper on the top, by which the heat and the nature of the atmosphere on the hearth are regulated."", ""The charge was 4 cwt. of white iron, which required 1.25 hrs. to work off; 1.25 tons of coal and 1.1 tons of pig iron were required to produce a ton of puddled bars."", ""Stourbridge firebricks"", ""\u201cbull dog\u201d"", ""14 sq. ft."", ""4 cwt."", ""1.25 hrs."", ""1.25 tons of coal"", ""1.1 tons of pig iron""], ""other"": [""1: 8"", ""1860"", ""Inv."", ""puddled bars""]}","{""object_names"": [""model of a puddling furnace"", ""Metallurgy models""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""based on furnace at Bromford Ironworks, South Staffordshire, 1860, scale 1:8""], ""other"": [""models""]}"
27,14,5,1,1,1,0,0,1,2,0,0,0,8,2,2,1,"{""object_names"": [""SECTIONAL MODEL OF IMPROVED PUDDLING FURNACE""], ""makers"": [""Jeremiah Head, Esq.""], ""organisations/institutions"": [], ""dates"": [""1871"", ""1871 (Patent date)""], ""places"": [], ""descriptions"": [""This form of puddling furnace was patented by Mr. Head in 1871."", ""The object of the arrangement is to utilise the heat in the discharged gases, by causing them to heat the air supplied to the furnace grate for the combustion of the fuel."", ""The furnace shown is of the usual construction, having a cast-iron bed lined with oxide and silicate of iron, and the masonry strengthened by external cast-iron plates."", ""The waste gases from the hearth pass into an enlarged or iron-cased stack, carried on columns and terminating in an ordinary stack or iron-cased chimney."", ""The enlarged portion of the stack is divided by a vertical wall into two flues, one of which is clear and passes the gases upwards, unless it should be closed by the horizontal damper moved by rack and pinion; the other chamber also communicates with the stack, but contains cast-iron pipes standing on a divided box."", ""Into one side of the box air is forced by an external steam-jet blower, and this air, in traversing the pipes, is heated to about 340\u00b0 C.; it then passes along a pipe at the back of the furnace into the closed ashpit."", ""A portion of this heated blast is introduced through tuy\u00e8res into the space above the fuel, while some is blown downwards upon the fire from orifices in a bridge pipe of brickwork built in the crown."", ""It is stated that the consumption of coal in this furnace averages about 0.63 ton per ton of puddled bar produced, or about one-half of the quantity required by the earlier forms."", ""The steam for the jet may be supplied by a vertical boiler placed in the stack, an alternative arrangement, which is also shown.""], ""other"": [""Scale 1: 12."", ""Inv. 1876-1347, 21450.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""This is a model of a puddling furnace."", ""It shows an arrangement to recover heat from waste gases to preheat the air supply.""], ""other"": [""Museum object catalogue entry""]}"
28,15,6,1,1,0,0,0,1,1,0,0,0,12,3,1,1,"{""object_names"": [""MODEL OF FURNACE FOR RE-HEATING BLOOMS""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1862-12""], ""places"": [], ""descriptions"": [""Scale 1: 12."", ""The furnace is supported by a complete casing of iron plates, the firegrate is large, and the heating rapid."", ""The bed is flat and lined with firebricks set on end, whilst the roof is arched longitudinally;"", ""no preparation is made for keeping the bed cool by the circulation of air beneath it, but the fire bridge is protected in this way."", ""The working door is of sufficient size to admit the largest pieces of metal that are to be heated,"", ""and beneath the door is an aperture through which the slag, resulting from the action of the iron oxide upon the sand bottom of the furnace, flows away."", ""The door itself is of iron, usually lined with brickwork, and is opened by a lever attached to the framing of the furnace."", ""The chimney stack is supported by four cast-iron columns and an entablature,"", ""so that the repairs to the furnace can be executed without interfering with the stack;"", ""a damper for controlling the draught is fitted on the top of the stack.""], ""other"": [""Inv.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""This is a scaled model of a furnace used for reheating blooms, which are large pieces of iron or steel. The model shows the detailed construction of the furnace, including its iron casing, large firegrate, flat firebrick-lined bed, and arched roof. It highlights features such as the slag outlet and the separate support for the chimney stack, which allows for maintenance without disrupting the stack itself. A damper is included to control the airflow."", ""The furnace is designed for rapid heating and can accommodate large pieces of metal. The model illustrates the operational aspects, such as the working door and the mechanism for its operation."", ""The design emphasizes practical considerations like easy access for repairs and efficient slag removal.""], ""other"": [""This entry is from the Science Museum Group database.""]}"
29,11,4,1,1,0,0,0,1,1,0,0,0,8,1,1,1,"{""object_names"": [""MODEL OF IRON REFINERY HEARTH""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1868""], ""places"": [], ""descriptions"": [""obsolete form of furnace"", ""simple hearth or flat fire"", ""urged by a current of air from a blast pipe inclined downwards"", ""metal to be refined was placed on a layer of hot coke or charcoal and the blast urged until it was melted"", ""large excess of air employed caused a great deal of oxidation"", ""silicon in the pig iron was removed and the charge rendered suitable for the puddling furnace in which the carbon was afterwards removed"", ""refined metal (a kind of \""white\"" pig iron) was run out and cast in a recess provided in the floor between the two refineries"", ""sides of the hearth were generally formed of water-cooled iron troughs, lined with a layer of slag""], ""other"": [""Scale 1: 6""]}","{""object_names"": [""Model of iron refinery hearth""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""A model representing an obsolete form of iron smelting furnace.""], ""other"": [""SMG_ID: 1911-437""]}"
30,8,6,1,1,0,0,0,1,1,0,0,0,5,3,1,1,"{""object_names"": [""SECTIONAL MODEL OF RE-HEATING FURNACE.""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1894-195""], ""places"": [], ""descriptions"": [""This \""balling\"" furnace is used for raising to a welding heat the \""piles\"" built up of puddled bars, previously to hammering or to rolling into merchant iron."", ""It closely resembles the puddling furnace in construction, but has a flat bed made of sand on a course of firebricks, resting on cast-iron plates."", ""The bottom slopes slightly towards the chimney, below which there is a tap-hole for the cinder."", ""The piles are charged on a \""peel,\"" and, when heated, are withdrawn by tongs."", ""Scale 1: 12""], ""other"": [""Inv.""]}","{""object_names"": [""Sectional model of a reheating furnace""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""A model of a reheating furnace used in the iron industry to heat piles of puddled iron to welding temperature before further processing."", ""The furnace has a flat bed of sand on firebricks, a sloping bottom towards the chimney, and a tap-hole for cinder."", ""Piles were charged using a peel and withdrawn with tongs.""], ""other"": [""SMG""]}"
31,22,5,1,1,2,0,1,1,3,0,0,0,13,2,2,1,"{""object_names"": [""SECTIONAL MODEL OF FURNACE FOR MALLEABLE IRON CASTINGS""], ""makers"": [""Robert Booth, Esq"", ""Samuel Lucas""], ""organisations/institutions"": [], ""dates"": [""1804"", ""24 hrs."", ""3 to 7 days""], ""places"": [], ""descriptions"": [""Scale 1: 12"", ""Method of toughening white or mottled iron castings by roasting them in oxide of iron, so as to remove some of the carbon present, and thereby convert the metal into a material resembling wrought iron"", ""Model shows one complete chamber and another chamber in section of a double furnace, arranged in a shallow pit"", ""Each chamber has an arched roof, and a central firebrick platform, upon which the boxes containing the castings to be treated are stacked"", ""Along each side of the platform extends a grate, the heated gases from which, after passing upwards and amongst the annealing boxes to the roof, descend through a flue in the front wall into a larger flue beneath the platform, from which they pass to the stack (not shown), thus giving up some of their heat to the brickwork"", ""The back of each chamber has a large arched opening, which, after the boxes have been placed in position, is bricked up, a loose brick being left to provide for inspection"", ""The furnace walls are supported by vertical \""buckstaves,\"" made of old rails tied together above and below by through rods, additional stays being placed at the sides to resist the thrust of the roof arches"", ""The castings to be treated should be as free as possible from sulphur and phosphorus, and as the rate of conversion diminishes gradually as it proceeds inward, thick sections should be avoided; also the process is more successful with small than with large castings"", ""The castings are packed in iron boxes or \""saggers\"" with oxide of iron in the form of powdered red h\u00e6matite, or of scale from the rolling mills"", ""The temperature of the furnace is gradually raised during 24 hrs. to a bright cherry red, at which it is maintained for from 3 to 7 days"", ""The boxes are then removed and allowed to cool slowly; the castings are usually finished by \""rumbling.\"""", ""The mill scale and the spent oxide from the boxes are frequently treated with a weak solution of sal-ammoniac, to promote the combination with them of oxygen from the atmosphere, so as to serve again""], ""other"": [""Inv. 1908-177"", ""S.M. 37""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Model of a furnace"", ""Used for malleable iron castings""], ""other"": [""SMG 37""]}"
32,8,12,1,1,1,1,1,2,1,1,0,0,4,4,1,3,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""some of the specimens have been tested cold to show the ductility that may be obtained"", ""The serrated bars are beater bars for threshing machines""], ""other"": [""Inv. 1888-337""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""This entry describes a set of malleable iron castings."", ""The material was produced by roasting white or mottled iron in oxide of iron."", ""This process removes some carbon, converting the iron into a material resembling wrought iron.""], ""other"": [""SMG-C20th-1388"", ""Found in storage"", ""2011-05-12""]}"
33,29,6,1,1,1,0,1,1,2,0,3,0,15,3,6,1,"{""object_names"": [], ""makers"": [""Louis de Geer""], ""organisations/institutions"": [], ""dates"": [""first quarter of the 17th century"", ""1913""], ""places"": [""Sweden"", ""Flanders"", ""Dannemora""], ""descriptions"": [""Model of Swedish Walloon furnace for making wrought iron"", ""Scale 1:8"", ""Made from drawings prepared in the Museum"", ""The Walloon process for the production of wrought iron from cast iron was introduced into Sweden"", ""The process has been supplanted by the more economical Lancashire hearth process"", ""except at one or two places, like Dannemora, where iron of the very highest quality for the production of cast steel is made"", ""The furnace is constructed of cast-iron plates, lined with firebrick, resting on a foundation provided with suitable air channels to keep it cool"", ""The bottom plate is protected by a layer of hammer slag"", ""Cold blast from an overhead pipe, controlled by a butterfly valve, is supplied to a copper tuy\u00e8re (not water-cooled) at one side"", ""the fore plate or work table is in front"", ""The pigs, which are white or mottled, are pushed in from the back"", ""the hearth is filled with charcoal, and the blast turned on so that they melt in front of the tuy\u00e8re"", ""When sufficient iron has melted off the ends of the pigs, they are withdrawn a short distance"", ""In their passage through the blast the drops of iron are partially oxidised"", ""The iron gathered in the hearth is now in contact with the slag, the reaction causing further removal of carbon"", ""Meanwhile, the iron is brought up with a bar, portion by portion, into the blast, when a further oxidisation and refining take place"", ""The iron, now in the form of pasty lumps, is brought into the hottest part of the hearth and the lumps worked into balls"", ""These are removed from the furnace and consolidated into a bloom under a tilt hammer"", ""The first reheating of this for drawing into bars is carried out in the same hearth during the first period of the subsequent operation"", ""The time between heats is 60 mins"", ""The charge consists of about 200 lb. of pig"", ""an equal quantity of charcoal is consumed in the operation"", ""The weight of bloom produced is about 80 per cent. of that of the pig iron charged"", ""The furnaces are usually arranged in a line opposite to a row of tilt hammers worked by water-power"", ""a suitable building covers them""], ""other"": [""MODEL OF SWEDISH WALLOON FURNACE."", ""No. 24"", ""Inv. 1913-695"", ""S.M. 444"", ""butterfly valve"", ""copper tuy\u00e8re""]}","{""object_names"": [""Model of Swedish Walloon furnace for making wrought iron""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Metallurgy model"", ""model""], ""other"": []}"
34,10,7,1,1,0,0,0,1,1,0,0,0,7,4,1,1,"{""object_names"": [""MODEL OF FINERY HEARTH""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1894""], ""places"": [], ""descriptions"": [""This type of furnace was considerably used for the conversion of cast into wrought iron, by fusing it in an oxidising flame and then working in a slag bath of iron oxide contained on the hearth."", ""The hearth, built up with iron plates, has the floor plate water-cooled and is lined with charcoal."", ""The fuel, usually charcoal, is placed on the hearth, and the combustion forced by a blast from a tuy\u00e8re inclining downwards."", ""The cast iron is slowly melted off the end of a long pig or slab overhanging the hearth and fed in from the left-hand side."", ""The partially purified iron is subsequently almost completely decarbonised by being worked in the molten bath of iron oxide, and, when in the pasty condition, is collected into a ball and forged into bars."", ""Through a hole in the front of the hearth any excess of slag is discharged."", ""The hearth is surmounted by a brickwork chimney provided with several baffle plates.""], ""other"": [""(Walloon Process.)""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Model illustrating the finery hearth process."", ""This process was used to convert cast iron into wrought iron."", ""The hearth was water-cooled and lined with charcoal."", ""Cast iron was melted and then decarbonised in a bath of iron oxide.""], ""other"": [""Scale 1:10""]}"
35,23,12,1,1,1,1,0,1,4,2,0,0,12,5,5,2,"{""object_names"": [""SECTIONAL MODEL OF APPARATUS FOR THE \u201cDIRECT\u201d PRODUCTION OF STEEL""], ""makers"": [""Sir C. W. Siemens, F.R.S."", ""Sir C. W. Siemens""], ""organisations/institutions"": [], ""dates"": [""1871-14"", ""1876-1414"", ""21534-6""], ""places"": [], ""descriptions"": [""Scale 1:24"", ""mixture of iron ore and fine coal is heated in a chamber containing a reducing atmosphere"", ""chamber, shown on the right-hand side of the model, consists of a lined wrought-iron cylinder capable of being slowly revolved, and known as the \u201crotator.\u201d"", ""charged at the front end"", ""reducing flame is directed into its interior from two pairs of firebrick regenerator chambers filled with chequer work, one pair of which is brought to a red heat before starting work"", ""gases and coal dust reduce the iron ore to the metallic state"", ""continual rolling, causing the rotation of the chamber, collects the grains of iron into a bloom"", ""slag is tapped out at a special form a fluid slag"", ""slag, which is of very aperture and carried to the slag pit"", ""bloom, which is of very pure iron, is finally withdrawn through the central aperture and carried to the gas-fired reverberatory furnace seen on the extreme left"", ""furnace shows the four regenerator chambers below, as well as the reversing valves, all of which are similar to those required by the rotator, although grouped differently"", ""Blooms from the rotator may be left on this bed, to drain off the large amount of slag that they contain, before transferring them to the melting furnace"", ""furnace with a fixed bed formed into one shallow and two deep cavities"", ""Blooms from the rotator may be kept hot before chamber"", ""Siemens\u2019s cascade furnace for melting a bath of oxide of iron in a cavity on the upper level of the furnace bed; the oxide is afterwards allowed to flow over heated charcoal lying in the lower bed, and is thus reduced"", ""blooms so obtained could be used in the ordinary open-hearth furnaces"", ""method was abandoned on the death of Sir C. W. Siemens"", ""had shown itself very economical in the consumption of fuel"", ""so that the direct manufacture of steel is a subject that continues to command attention""], ""other"": [""Inv. 1871-14"", ""15"", ""1876-1414"", ""21534-6""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1871"", ""1876""], ""places"": [], ""descriptions"": [""A sectional model illustrating Siemens's direct steelmaking process."", ""This model shows the key components of the process: the 'rotator' chamber for reducing iron ore, a reverberatory furnace for refining blooms, and a cascade furnace for melting iron oxide."", ""The 'rotator' is a revolving cylinder where iron ore and coal are heated in a reducing atmosphere."", ""The process aimed for economical fuel consumption and produced high-purity iron blooms."", ""While the direct process was abandoned after Siemens's death, it demonstrated efficient fuel use and remained relevant to the direct manufacture of steel.""], ""other"": [""SMG_cat_no: 1871-14, 1876-1414""]}"
36,16,8,1,1,1,1,0,1,3,0,0,0,10,2,1,3,"{""object_names"": [""SECTIONAL MODEL OF APPARATUS FOR THE \u201cDIRECT\u201d PRODUCTION OF STEEL.""], ""makers"": [""Sir C. W. Siemens, F.R.S.""], ""organisations/institutions"": [], ""dates"": [""1871-14"", ""1876-1414"", ""21534-6""], ""places"": [], ""descriptions"": [""Scale 1:24."", ""The \u201cdirect\u201d process here illustrated is that of the late Sir C. W. Siemens, in which a mixture of iron ore and fine coal is heated in a chamber containing a reducing atmosphere."", ""This chamber, shown on the right-hand side of the model, consists of a lined wrought-iron cylinder capable of being slowly revolved, and known as the \u201crotator.\u201d"", ""It is charged at the front end, and when this is done a reducing flame is directed into its interior from two pairs of firebrick regenerator chambers filled with chequer work, one pair of which is brought to a red heat before starting work."", ""The gases and coal dust reduce the iron ore to the metallic state, whilst the continual rolling, causing the rotation of the chamber, collects the grains of iron into a bloom; the slag is tapped out at a special form a fluid slag."", ""The rotator being stopped, the slag, which is of very aperture and carried to the slag pit."", ""The bloom, which is of very pure iron, is finally withdrawn through the central aperture and carried to the gas-fired reverberatory furnace seen on the extreme left."", ""This furnace shows the four regenerator chambers below, as well as the reversing valves, all of which are similar to those required by the rotator, although grouped differently."", ""Blooms from the rotator may be left on this bed, to drain off the large amount of slag that they contain, before transferring them to the melting furnace."", ""In the centre of the model is a furnace with a fixed bed formed into one shallow and two deep cavities."", ""Blooms from the rotator may be kept hot before chamber."", ""At the back of the model is Siemens\u2019s cascade furnace for melting a bath of oxide of iron in a cavity on the upper level of the furnace bed; the oxide is afterwards allowed to flow over heated charcoal lying in the lower bed, and is thus reduced."", ""The blooms so obtained could be used in the ordinary open-hearth furnaces."", ""Although the method was abandoned on the death of Sir C. W. Siemens, it had shown itself very economical in the consumption of fuel, so that the direct manufacture of steel is a subject that continues to command attention.""], ""other"": [""Inv. 1871-14, 15, 1876-1414, 21534-6.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""This is a sectional model illustrating Sir Charles Siemens's direct steel making process."", ""The model shows a rotator, a reverberatory furnace and a cascade furnace.""], ""other"": [""1900-077"", ""Accession number: 1900-077"", ""Object type: Scientific instrument""]}"
37,13,6,1,1,1,1,0,1,3,0,0,0,7,2,1,1,"{""object_names"": [""SECTIONAL MODEL OF APPARATUS FOR THE \u201cDIRECT\u201d PRODUCTION OF STEEL.""], ""makers"": [""Sir C. W. Siemens, F.R.S.""], ""organisations/institutions"": [], ""dates"": [""1871-14"", ""1876-1414"", ""21534-6""], ""places"": [], ""descriptions"": [""Scale 1:24."", ""The \u201cdirect\u201d process here illustrated is that of the late Sir C. W. Siemens, in which a mixture of iron ore and fine coal is heated in a chamber containing a reducing atmosphere."", ""This chamber, shown on the right-hand side of the model, consists of a lined wrought-iron cylinder capable of being slowly revolved, and known as the \u201crotator.\u201d"", ""It is charged at the front end, and when this is done a reducing flame is directed into its interior from two pairs of firebrick regenerator chambers filled with chequer work, one pair of which is brought to a red heat before starting work."", ""The gases and coal dust reduce the iron ore to the metallic state, whilst the continual rolling, causing the rotation of the chamber, collects the grains of iron into a bloom; the slag is tapped out at a special form a fluid slag."", ""The rotator being stopped, the slag, which is of very aperture and carried to the slag pit."", ""The bloom, which is of very pure iron, is finally withdrawn through the central aperture and carried to the gas-fired reverberatory furnace seen on the extreme left."", ""This furnace shows the four regenerator chambers below, as well as the reversing valves, all of which are similar to those required by the rotator, although grouped differently."", ""Blooms from the rotator may be left on this bed, to drain off the large amount of slag that they contain, before transferring them to the melting furnace."", ""In the centre of the model is a furnace with a fixed bed formed into one shallow and two deep cavities."", ""Blooms from the rotator may be kept hot before chamber."", ""At the back of the model is Siemens\u2019s cascade furnace for melting a bath of oxide of iron in a cavity on the upper level of the furnace bed; the oxide is afterwards allowed to flow over heated charcoal lying in the lower bed, and is thus reduced."", ""The blooms so obtained could be used in the ordinary open-hearth furnaces."", ""Although the method was abandoned on the death of Sir C. W. Siemens, it had shown itself very economical in the consumption of fuel, so that the direct manufacture of steel is a subject that continues to command attention.""], ""other"": [""Inv.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""A model showing Siemens' direct steel making process."", ""Steelmaking process.""], ""other"": []}"
38,16,4,1,1,1,0,0,1,2,0,0,0,10,1,2,1,"{""object_names"": [""MODEL OF BESSEMER STEEL PLANT""], ""makers"": [""T. B. Jordan, Esq.""], ""organisations/institutions"": [], ""dates"": [""1856"", ""1869-42""], ""places"": [], ""descriptions"": [""Scale 1 : 12"", ""This represents a complete plant as designed by Sir Henry Bessemer for the conversion of cast iron into steel by the process patented and introduced by him in 1856."", ""The change is effected by blowing air through the molten cast iron, thus burning out the carbon as well as the silicon, and so converting the mass into steel."", ""The mechanical difficulties in such an operation were formidable, but the inventor solved them by a series of inventions that have remained substantially unaltered."", ""The model shows two 3-ton converters (AA), placed on opposite sides of the casting pit, in the centre of which is a hydraulic crane (C), carrying the casting ladle."", ""This crane can be swung round so that the ladle can receive its charge from either converter, and is provided with a bottom tapping hole, by which the contents can be run into ingots in a series of tapered iron moulds arranged circularly."", ""Just outside the pit are two hydraulic cranes (DD) for stripping the moulds and lifting the ingots."", ""Opposite the pit are the valves (B), viz., the air valves for controlling the blowing, and the hydraulic valves for controlling the raising and lowering of the converters and the lifting of the ladle crane."", ""On the platform of the ladle crane itself are the handles for turning the gear, for swinging the ladle round to carry the charge of steel from the converters to the ingot moulds, and also the tipping gear for emptying the residue and slag from the ladle ; there is also a locking gear to hold the ladle upright."", ""A pair of vertical engines work two 3-throw sets of hydraulic pumps (E), and a pair of horizontal high-pressure blowing engines (FF) supply the air, which is blown into the metal at a pressure of from 15 to 25 lb. per sq. in., through the tuy\u00e8res in the bottom of the converters (see No. 37).""], ""other"": [""Sir Henry Bessemer"", ""steel""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""A model of the Bessemer steel plant.""], ""other"": [""object""]}"
39,11,8,1,1,1,0,0,1,1,0,0,0,6,4,2,2,"{""object_names"": [], ""makers"": [""T. B. Jordan, Esq.""], ""organisations/institutions"": [], ""dates"": [""1869""], ""places"": [], ""descriptions"": [""Scale 1 : 4"", ""The outside shows the trunnions upon which it turns, and through one of which the blast from the blowing engine is conveyed by a pipe to the blast box at the bottom of the converter."", ""From this chamber the air passes through six small orifices in each of the nine firebrick tuy\u00e8res up into the charge of molten metal; the smallness of these jets and the high air pressure prevents the metal from flowing downwards into the blast box."", ""The casing of the converter is built up of wrought-iron plates, and lined with a siliceous compound called \u201cganister,\u201d which is rammed in before the bottom is fixed."", ""In modern practice the bottoms are made separate and interchangeable."", ""blowing engine"", ""blast box"", ""firebrick tuy\u00e8res""], ""other"": [""Inv. 1869-43"", ""21446""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Bessemer converter"", ""part of the collection"", ""steel making"", ""demonstrates the process""], ""other"": [""SMG""]}"
40,11,6,1,1,1,0,0,0,1,1,1,0,5,2,2,2,"{""object_names"": [], ""makers"": [""J. Dunnachie, Esq.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Glenboig, N.B.""], ""descriptions"": [""fireclay tuy\u00e8re"", ""a number of such tuy\u00e8res are used in each converter"", ""the method of fixing them is shown in No. 36"", ""Through the small holes in the upper end of the tuy\u00e8re the blast is admitted"", ""as these holes enlarge as the tuy\u00e8res burn away a simple means of fixing is employed, so that any damaged tuy\u00e8re can be quickly replaced""], ""other"": [""No. 36"", ""Inv. 1875-13, 21446""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Metallurgy samples; samples""], ""other"": [""1875 Sample of Bessemer Tuyere""]}"
41,20,5,1,1,1,0,2,1,1,1,2,0,11,1,2,1,"{""object_names"": [], ""makers"": [""Messrs. Gjers, Mills & Co.""], ""organisations/institutions"": [""Darlington Steel and Iron Works""], ""dates"": [""1882""], ""places"": [""Darlington""], ""descriptions"": [""This shows a Bessemer plant, in which the amount of labour and fuel required has been reduced by later improvements."", ""The molten cast iron is brought in a ladle running on rails to a lift beneath the converter platform."", ""This lift raises the truck with the ladle to the higher level, when the contents are poured into the large ladle leading into the converter."", ""After blowing, the steel is poured into a ladle carried by a circular crane, from which it is teemed into the casting ladle; carried by the central crane of the casting pit."", ""The steel is then run into the ingot moulds in the usual manner, and as soon as sufficiently set the moulds are stripped off by one of the small hydraulic cranes and the hot ingots transferred by a similar crane to a soaking pit."", ""These pits, which were patented in 1882 by Mr. J. Gjers, were first introduced at the Darlington Steel and Iron Works."", ""By their adoption the time and fuel required in re-heating the ingots before rolling, together with the consequent wasting of the metal, are saved."", ""A freshly cast ingot is much hotter in the interior than at the surface, and this unequal distribution of temperature prevented its being worked until it had cooled and been re-heated; but by placing the ingot for some time in a closed firebrick chamber the heat becomes uniformly distributed, so that the ingot, when withdrawn from this soaking pit, is in a fit state for rolling down into billets in the cogging mill shown."", ""In modern practice soaking pits are arranged for gas-firing, so as to obviate the necessity of having to make re-heating furnaces for the cold in ingots."", ""A separate sectional model of the soaking pits, to a scale of 1 : 6, is exhibited beneath the model of the general arrangement.""], ""other"": [""Scale 1 : 24"", ""Inv. 1891-186-7, 21449""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Metallurgy model""], ""other"": [""1883""]}"
42,19,5,7,0,1,0,0,1,1,0,0,0,9,2,1,2,"{""object_names"": [""Two billets bent double under the steam hammer"", ""One slice from the muzzle of a gun"", ""a similar one flattened under the steam hammer"", ""Four rods, 1.5 in. diam., twisted into a strand"", ""One bar, 2.5 in. sq., twisted into a helix"", ""One railway wheel tyre, flattened into a figure of eight"", ""One cup, pressed hydraulically from a disc, 23 in. diam. by 0.7 in. thick"", ""One vase, made by hammering up sheet metal, the bowl and stem being separate pieces""], ""makers"": [""Sir Henry Bessemer""], ""organisations/institutions"": [], ""dates"": [""1869""], ""places"": [], ""descriptions"": [""These are exhibited to show the ductility of the metal when treated cold."", ""ductility of the metal when treated cold"", ""bent double under the steam hammer"", ""slice from the muzzle of a gun"", ""flattened under the steam hammer"", ""1.5 in. diam."", ""twisted into a strand"", ""2.5 in. sq."", ""twisted into a helix"", ""flattened into a figure of eight"", ""pressed hydraulically from a disc"", ""23 in. diam. by 0.7 in. thick"", ""made by hammering up sheet metal"", ""the bowl and stem being separate pieces""], ""other"": [""Inv. 1869-33-41""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Specimens of Bessemer steel"", ""steel""], ""other"": [""SMG_CAT_REF_NUMBER"", ""BESSEMER_SPECIMENS""]}"
