RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
25,42,12,1,2,1,1,2,2,2,1,2,1,20,2,14,3,"{""object_names"": [""VICKERS - VIMY ROLLS - ROYCE\u201d AEROPLANE""], ""makers"": [""Messrs. Vickers, Ltd.""], ""organisations/institutions"": [""Rolls-Royce"", ""S.M.""], ""dates"": [""1919"", ""14th\u201315th June, 1919""], ""places"": [""London, S.W."", ""Weybridge""], ""descriptions"": [""original machine on which the first direct trans-Atlantic flight was made"", ""by Captain Sir John Alcock, K.B.E., D.S.C., and Lieutenant Sir Arthur Whitten Brown, K.B.E."", ""flying over a distance of 1,890 miles (3,041 kilometres)"", ""in 15 hours 57 minutes"", ""at an average speed of 118\u00b75 miles, or 190\u00b77 kilometres, per hour"", ""This twin-engined biplane, which is inherently stable"", ""was originally designed as a heavy bomber"", ""was slightly modified to enable it to accommodate sufficient fuel for the trans-Atlantic flight"", ""The centre section of the main planes, which is horizontal, carries the two engines"", ""each of which is enclosed, with its radiator and an oil tank, in a casing of approximately stream-line form"", ""and supported between the wings by four vertical circular steel struts with wooden fairings"", ""A service petrol tank is fitted in the centre section of the upper plane"", ""The main planes on each side of the centre section have a dihedral angle of 3 degrees"", ""and are set to an angle of incidence of 3\u00bd degrees"", ""The spars, which are of box section, are built up of spruce and three-ply and bound with fabric"", ""while the interplane struts, with the exception of those carrying the engines, are of solid spruce"", ""The upper and lower wings are of equal span and carry balanced ailerons"", ""The fuselage is constructed in two parts, the forward portion ahead of the main plane rear spars being of steel tube"", ""while the longerons of the rear portion are of McGruer\u2019s patent wooden tube, and are braced with swaged steel tie-rods"", ""The two seats are arranged side by side, immediately behind a large petrol tank, in the nose of the machine"", ""The tail, which is fitted with two balanced rudders and two fins, is of biplane form"", ""each plane being set at an angle of 2\u00bd degrees with the axis of the fuselage"", ""and fitted with an elevator in the rear"", ""The undercarriage is in two parts, each of which comprises a V-type landing gear attached to the main planes beneath the engine bay"", ""each driving a four-bladed tractor airscrew through an epicyclic reduction gear""], ""other"": [""Inv. 1919-476"", ""L.S."", ""2 engines"", ""1,890 miles"", ""3,041 kilometres"", ""15 hours 57 minutes"", ""118\u00b75 miles"", ""190\u00b77 kilometres"", ""per hour"", ""3 degrees"", ""3\u00bd degrees"", ""2\u00bd degrees"", ""42 ft. 8 in."", ""15 ft. 3 in."", ""68 ft."", ""10 ft. 6 in."", ""10 ft."", ""16 ft."", ""6 ft. 2\u00bd in."", ""865 gallons"", ""50 gallons"", ""7,000 lb."", ""3 tons"", ""13,300 lb."", ""6 tons"", ""10 lb. per sq. ft."", ""120 miles per hour"", ""90 miles per hour"", ""45 miles per hour"", ""2,440 miles"", ""360 h.p.""]}","{""object_names"": [""Alcock and Brown's Vickers Vimy Biplane"", ""Vickers Vimy/Rolls-Royce Biplane""], ""makers"": [""Vickers Limited""], ""organisations/institutions"": [], ""dates"": [""1919""], ""places"": [""Weybridge""], ""descriptions"": [""complete with two Rolls-Royce engines and propellers"", ""and three detachable wheel shields""], ""other"": [""Aeronautics aircraft"", ""aircraft""]}"
26,12,3,1,1,1,0,2,0,1,0,1,0,4,2,2,0,"{""object_names"": [], ""makers"": [""F. J. Smith, Esq.""], ""organisations/institutions"": [""Central Aircraft Co., London"", ""S.M.""], ""dates"": [""1921"", ""1919""], ""places"": [""London""], ""descriptions"": [""two-seater dual-control biplane"", ""designed and first manufactured"", ""primarily intended for training purposes"", ""may be used as a three-seater for passenger carrying"", ""may also be converted into a seaplane by the addition of a pair of pontoon floats""], ""other"": [""Inv. 1921-530"", ""L.S.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Aeronautics model - representation"", ""model - representation""], ""other"": []}"
27,11,3,1,1,1,0,1,0,1,0,1,0,4,2,2,0,"{""object_names"": [], ""makers"": [""Petters, Ltd.""], ""organisations/institutions"": [""Messrs. Petters, Ltd.""], ""dates"": [""1920""], ""places"": [""Yeovil""], ""descriptions"": [""Scale 1 : 12."", ""This model represents a small four-seater passenger-carrying machine"", ""manufactured in 1920 by Messrs. Petters."", ""Noteworthy details of construction are the arrangement of the four seats and the patented tail plane adjustment gear. The mechanism of the latter is not shown in the model.""], ""other"": [""Inv. 1920-452"", ""S.M. 1485. L.S.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Aeronautics model - representation"", ""model - representation""], ""other"": []}"
28,19,5,1,2,1,0,1,0,1,0,1,0,12,3,2,0,"{""object_names"": [""\u201cBRISTOL\u201d PULLMAN TRIPLANE""], ""makers"": [""The Bristol Aeroplane Co., Ltd.""], ""organisations/institutions"": [""The Bristol Aeroplane Co., Ltd.""], ""dates"": [""1920""], ""places"": [""Bristol""], ""descriptions"": [""This model represents the large passenger-carrying aeroplane manufactured by the Bristol Aeroplane Co."", ""It is capable of accommodating fourteen persons, in addition to the pilot and mechanic."", ""for a non-stop flight of 600 miles."", ""The machine climbs to 5,000 ft. in 5 minutes, and to 10,000 ft. in 12 minutes."", ""The maximum attainable height is about 15,000 ft. with full load."", ""In addition to the pilot and mechanic, the machine has a lifting capacity of 2,700 lb., with fuel for a 5 hours' flight, or a capacity of 4,000 lb. with fuel for 2.5 hours."", ""The principal data are : Wing span of top and centre planes, 81 ft. 8 in. ; of bottom plane, 78 ft. 3 in. ; over-all length, 52 ft. ; maximum height, 20 ft. ; chord of the wings, 8 ft. 8 in. ; wing area, 1,905 sq. ft. ; wing loading, 9.3 lb. per sq. ft. ; landing speed, 55 miles per hour ; weight empty, 11,000 lb. ; fully loaded, 17,750 lb.""], ""other"": [""Inv. 1920-473"", ""S.M. 1487. L.S""]}","{""object_names"": [""Bristol Triplane"", ""Bristol\"" Triplane""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Aeronautics model - representation"", ""model - representation""], ""other"": []}"
29,22,9,5,5,1,1,1,1,1,0,1,0,12,1,1,1,"{""object_names"": [""Farman Biplane"", ""Wright Biplane"", ""Wright-Clarke Glider"", ""Clarke Surface"", ""model of Bl\u00e9riot XI""], ""makers"": [""T. W. K. Clarke & Co.""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1913"", ""1910""], ""places"": [""Brooklands""], ""descriptions"": [""The five full-size examples shown illustrate the construction of the framework of the main planes of some of the principal types of aeroplanes in use in 1910."", ""The framework consisted of two parallel transverse main spars of ash, which passed from one extremity of the plane to the other, and across which were fastened the curved ribs."", ""The front spar was flush with the front or leading edge of the wing, but the ribs overlapped the rear spar by a distance of about 1.8 ft., and thus formed a flexible trailing edge."", ""The special spars of I section were of white poplar."", ""The maximum camber was 3.6 in. at a distance of one-quarter the chord from the front edge."", ""Two parallel transverse spars of spruce were employed, that at the front edge of the wing being rounded off, and here the connection between the spar and the ribs was strengthened by fitting a light metal strap round the spar and fastening it to the ribs."", ""A flexible trailing edge was formed as in the Farman biplane."", ""The ribs at the extremities of the wings were of less camber than those in the centre."", ""The maximum camber was 4 in. at a distance of about 2.5 ft. from the front edge."", ""The construction of the framework is generally similar to that of the Wright biplane."", ""The spars are of spruce and the front spar is rounded off to form a blunt cutting edge."", ""The maximum camber is 3 in."", ""This construction was designed by Mr. T. W. K. Clarke."", ""The main transverse spars are of channel section, built of ash."", ""The spacing of the ribs is 9 in., and the maximum camber is 3 in. at a distance of one-third the chord from the front edge."", ""This construction was copied from an actual standard Bl\u00e9riot monoplane at Brooklands, and represents a later type of surface than is shown on the model of Bl\u00e9riot XI (see No. 10)."", ""It has additional transverse stringer pieces running the whole length of each wing.""], ""other"": [""Inv. 1913-426""]}","{""object_names"": [""collection of plane sections""], ""makers"": [], ""organisations/institutions"": [""Aeronautics collection""], ""dates"": [], ""places"": [], ""descriptions"": [""Five sample sections of built up surface framework of:- (a) Wright Clarke Gilder; (b) Bleriot Monoplane; (c) Clarke aeroplane; (d) Farman Biplane; and (e) Wright Biplane""], ""other"": []}"
30,17,12,1,1,1,0,1,1,1,1,1,1,11,7,1,1,"{""object_names"": [], ""makers"": [""The McGrueir Hollow Spar Co., Ltd.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [""London""], ""descriptions"": [""different forms of hollow spar or wooden tube made according to the McGrueir system, for use in aeronautical work"", ""The wood used for these spars is Pacific Coast spruce, chiefly because of its cleanliness, and even growth."", ""Boards of any thickness between 1 in. and 4 in. are thoroughly saturated, and bent breadthwise over steam-heated tubes."", ""The edges are made to meet in a scarf joint and glued with a waterproof glue."", ""One or more layers may be used, glue being applied between the layers as well as at the joint."", ""The spar is not a ply-wood construction, and no attempt is made to cross the fibres, which must all lie parallel with the length of the spar."", ""Knots, swirls, and torse fibre are not permissible, as their presence would weaken the construction"", ""particularly suited to withstand compressional stresses."", ""wood"", ""Pacific Coast spruce"", ""waterproof glue""], ""other"": [""Inv. 1920-424""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Lightweight structural component for aircraft"", ""constructed from spruce wood"", ""wood is shaped and joined to form a hollow, cylindrical structure"", ""Fibers are aligned longitudinally"", ""Design emphasizes strength and rigidity"", ""suitable for load-bearing applications in early aviation"", ""spruce""], ""other"": []}"
31,7,7,1,2,1,1,0,0,1,1,0,1,3,1,1,1,"{""object_names"": [""HOLLOW SPARS""], ""makers"": [""T. W. K. Clarke & Co.""], ""organisations/institutions"": [], ""dates"": [""1913""], ""places"": [], ""descriptions"": [""examples of early forms of hollow spars and struts for aeronautical work"", ""Hollow forms of spars and struts were employed to reduce weight without greatly affecting the strength"", ""built up from two or more portions glued together, so as to produce the most economical section for the purpose desired""], ""other"": [""Inv. 1914-85""]}","{""object_names"": [""Hollow Spar sections"", ""parts of aeroplane wings and struts""], ""makers"": [""Clarke, Thomas Wigston Kinglake""], ""organisations/institutions"": [], ""dates"": [""1880-1914""], ""places"": [""Kingston upon Thames""], ""descriptions"": [""Aeronautics hollow spar sections""], ""other"": [""7""]}"
32,9,6,1,1,0,1,0,1,2,1,2,0,3,1,1,1,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1919"", ""August, 1912""], ""places"": [""Isle of Sheppey"", ""Westminster""], ""descriptions"": [""one of the floats from the Short seaplane"", ""used by Colonel McClean"", ""flight up the Thames""], ""other"": [""Inv. 1919-493""]}","{""object_names"": [], ""makers"": [""Lieut.-Colonel F. K. McClean, A.F.C.""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1919""], ""places"": [], ""descriptions"": [""Short Seaplane Float""], ""other"": [""SMG Collection Ref: 1919-493""]}"
33,11,3,1,2,1,1,1,0,2,0,2,0,3,0,1,0,"{""object_names"": [""SEAPLANE FLOAT""], ""makers"": [""Lieut.-Colonel F. K. McClean, A.F.C.""], ""organisations/institutions"": [""Isle of Sheppey"", ""Westminster""], ""dates"": [""1919"", ""August, 1912""], ""places"": [""Thames""], ""descriptions"": [""one of the floats from the Short seaplane used by Colonel McClean in his flight up the Thames"", ""The deck has been removed so that the construction may be seen. It consists of a light wooden framework, rigidly braced with piano wire, and the whole covered with thin wood.""], ""other"": [""Inv. 1919-494""]}","{""object_names"": [""Aeroplane Float"", ""aeroplane float""], ""makers"": [""Short Brothers Limited""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""ex Short S.33 Aeronautics float""], ""other"": []}"
34,12,10,3,3,0,0,1,1,1,0,0,0,6,4,1,2,"{""object_names"": [""Tractor airscrew"", ""Four-bladed tractor airscrew"", ""B.E. 2 type tractor airscrew""], ""makers"": [], ""organisations/institutions"": [""The War Office""], ""dates"": [""1913""], ""places"": [], ""descriptions"": [""Showing method of construction"", ""Modern airscrews are built up of from four to eight separate laminations of walnut or mahogany, which are glued together stepwise."", ""When set, the whole is pegged, and the sections at various points are worked out in accordance with the drawings, the remainder of the material being shaped in smooth curves to correspond."", ""One blade is shown in this, the first stage of manufacture."", ""The second blade shows the glued-up block pegged and cut away, being shaped into curves to agree with the sections at various points previously determined from drawings."", ""The third blade illustrates the stage prior to varnishing."", ""The shaping to final section was accomplished by hand, special attention being paid to the leading and trailing edges."", ""The pitch angle and blade section was checked, and the whole sand-papered and covered with a wood-filler."", ""The fourth blade shows the airscrew in its finished state."", ""The wood has been given two or three successive coats of copal varnish, being rubbed down after each coat with powdered pumice and a final coat of varnish applied.""], ""other"": [""Inv. 1913-456""]}","{""object_names"": [""propeller""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Incomplete four bladed propeller showing construction and model of a complete propeller for a B.E.2 aeroplane""], ""other"": [""Aircraft Propulsion"", ""propellers""]}"
35,13,4,2,1,1,0,1,1,1,0,0,0,7,2,1,0,"{""object_names"": [""\""NORMALE\"" TYPE PROPELLERS"", ""tractor airscrew of the B.E.2 type""], ""makers"": [""The Dover Aviation Co., Ltd.""], ""organisations/institutions"": [], ""dates"": [""1913""], ""places"": [], ""descriptions"": [""six specimens illustrate the various stages in the manufacture of a type of square-bladed propeller used by the pioneers of flight."", ""The method of construction is similar to that described in the adjacent exhibit"", ""The first specimen (on the left) shows the four separated laminations of walnut arranged stepwise with twelve rivets in position."", ""The second specimen shows the laminations glued together and held tight by the rivets."", ""The third specimen shows the laminations cut away for final shaping, the rivets having been removed."", ""The fourth specimen illustrates the stage prior to sheathing."", ""The wood has been shaped to the correct curvature and planed."", ""The fifth specimen shows the propeller with tips sheathed and ready for varnishing."", ""The sixth specimen shows the complete polished and varnished propeller.""], ""other"": [""Inv. 1913-574""]}","{""object_names"": [""'Normale' propellers""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Six (6) specimens showing construction of 'Normale' propellers"", ""Aircraft Propulsion specimen; specimen""], ""other"": []}"
36,11,3,1,1,1,0,1,0,1,0,1,0,5,2,1,0,"{""object_names"": [], ""makers"": [""The Integral Propeller Co., Ltd.""], ""organisations/institutions"": [""The Integral Propeller Co., Ltd.""], ""dates"": [""1920""], ""places"": [""London""], ""descriptions"": [""This propeller has been fitted with a sheathing of naval brass in order to render it, to some extent, proof against machine-gun fire and other projectiles."", ""The metal covering is designed to deflect projectiles, and to prevent thereby any penetration and consequent damage to the propeller."", ""The metal sheathing has been set flush with the blade and riveted at regular intervals over its whole area."", ""The rivets have been applied alternately from face and back, headed and filed to form a smooth surface."", ""The whole sheathing was subsequently machined in order to give it the correct shape.""], ""other"": [""Inv. 1920-448""]}","{""object_names"": [""Integral Armoured Propeller""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Aircraft Propulsion"", ""propeller; propeller""], ""other"": []}"
37,9,6,1,1,1,1,0,1,1,0,0,0,5,0,1,3,"{""object_names"": [""control mechanism on the early type of Wright biplane""], ""makers"": [""Lieut.-Colonel F. K. McClean, A.F.C.""], ""organisations/institutions"": [], ""dates"": [""1913""], ""places"": [], ""descriptions"": [""shows the general arrangement and details of the control mechanism on the early type of Wright biplane"", ""The tail has been shortened and the main planes cut away"", ""a special frame being arranged to demonstrate the warp of the wings"", ""The portions coloured grey are those of the actual biplane"", ""A detailed description of this control is given in the label shown with the model of the 1908 type of Wright biplane""], ""other"": [""Inv. 1913-659""]}","{""object_names"": [""Wilbur Wright control for aeroplane - Rudder, Foreplane, Bundle of struts""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [], ""other"": [""Rudder"", ""Foreplane"", ""Bundle of struts"", ""Aeronautics control"", ""control Wright, Wilbur""]}"
38,24,17,4,5,2,1,1,1,2,1,2,1,12,8,1,0,"{""object_names"": [""control"", ""control mechanism"", ""cloche""], ""makers"": [""D. S. B. Shannon, Esq.""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1920"", ""26th April, 1912""], ""places"": [""Holyhead"", ""Dublin""], ""descriptions"": [""This is a portion of the Bl\u00e9riot monoplane which first crossed the Irish Channel from Holyhead to Dublin on 26th April, 1912."", ""The control is of the type patented by M. Bl\u00e9riot in 1908."", ""The mechanism consists of a hand lever universally jointed to a bracket, which is supported by a platform on the fuselage."", ""At the lower end of the lever is a bell-shaped fitting, called the \u201ccloche,\u201d to the edge of which four wires are attached at equal intervals."", ""The fore-and-aft wires operate the rear elevator, whilst those at the side operate the wing warping."", ""The latter control wires do not lead directly to the wing tips from the cloche, but are taken to a rocking lever, supported at the apex of an inverted triangular mast attached to the underside of the fuselage."", ""This rocking lever actuates a drum, round which the wires to the wing tips are wound in opposite directions."", ""The vertical hand lever also carries the ignition advance lever and a throttle lever."", ""A pedal operates the rudder"", ""portion of the Bl\u00e9riot monoplane"", ""type patented by M. Bl\u00e9riot in 1908"", ""mechanism consists of a hand lever universally jointed to a bracket, supported by a platform on the fuselage""], ""other"": [""No. 10""]}","{""object_names"": [""Portion of Fuselage containing control mechanism"", ""aeroplane"", ""aircraft"", ""fuselages"", ""monoplanes""], ""makers"": [""Bl\u00e9riot, Louis (designer)""], ""organisations/institutions"": [], ""dates"": [""circa 1909""], ""places"": [""France""], ""descriptions"": [""Bleriot's monoplane"", ""aeroplane; aircraft; fuselages; monoplanes; aeroplane; aircraft; fuselages; monoplanes""], ""other"": []}"
39,14,10,1,1,1,2,0,1,1,1,0,1,9,3,2,1,"{""object_names"": [], ""makers"": [""C. H. M. A. Alderson, Esq.""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""constructed to provide power for propelling the model shown suspended from the ceiling"", ""placed inside the car, at the after end, in a vertical position"", ""connected with the propeller on the flying machine by endless cords running over the wooden pulleys shown"", ""direct-acting"", ""single cylinder 1\u00b75 in. diameter, by 3 in. stroke"", ""On the crank-shaft is fixed the grooved pulley for driving the propellers"", ""framework consists of an angle-iron structure containing the bearings for the crank-shaft and supporting the cylinder"", ""boiler consisted of 50 inverted truncated cones arranged around and above the furnace, and connected with a steam drum; they presented 100 sq. ft. of heating surface"", ""air-cooled tubular condenser gave a vacuum of from 5 to 8 lb."", ""speed of this model engine was to be 300 revolutions per minute"", ""actual engine was intended to develop 25 to 30 h.p.""], ""other"": [""Inv. 1907-28"", ""model""]}","{""object_names"": [], ""makers"": [""William Samuel Henson"", ""John Frederick Stringfellow""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""England""], ""descriptions"": [""with engine stand"", ""incorporating steam supply pipes"", ""Aircraft Propulsion engines; engines""], ""other"": [""engine stand""]}"
40,15,12,1,3,1,1,1,1,1,1,0,3,8,2,3,1,"{""object_names"": [""ENGINES AND PROPELLER FOR FLYING MACHINE""], ""makers"": [], ""organisations/institutions"": [""S.M.""], ""dates"": [], ""places"": [], ""descriptions"": [""One of the compound engines and the two-bladed propeller which it drove on Sir Hiram Maxim\u2019s flying machine are shown."", ""The engine weighs only 300 lb. and exerts 180 h.p., or over \u00b75 h.p. for every pound of weight."", ""The high-pressure cylinder is 5\u00b705 in., and the low-pressure 8 in. diameter, with a stroke of 12 in."", ""Steam is distributed by piston valves with a travel of 3 in.; the high-pressure cut-off is at \u00b775 of the stroke, and the low pressure at \u00b7625."", ""The speed of the engines is 375 revolutions per minute."", ""The boiler pressure is 300 lb. per sq. in."", ""The propeller is 17\u00b783 ft. diameter, of the two-bladed type, 16 ft. pitch, and 5\u00b716 ft. wide;"", ""the two engines and propellers have driven the machine along at the speed of 40 miles per hour, and obtained a horizontal thrust of 2,000 lb. from the air passing them.""], ""other"": [""Plate V, No. I"", ""1896-98"", ""L.S.""]}","{""object_names"": [""Model of Maxim Flying machine"", ""Full size steam engine for flying machine"", ""Full size screw propeller for flying machine""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""Baldwyns Park, Bexley, England, United Kingdom"", ""Kent, England, United Kingdom"", ""United Kingdom""], ""descriptions"": [""Aeronautics model""], ""other"": [""model 1892""]}"
41,23,8,1,2,1,1,1,1,2,2,0,0,16,1,2,1,"{""object_names"": [""AEROPLANE ENGINE""], ""makers"": [""Mr. G. Green""], ""organisations/institutions"": [""Alexander Motor Prize Competition""], ""dates"": [""1913"", ""1904\u20135""], ""places"": [], ""descriptions"": [""four-cycle vertical cylinder engine"", ""designed for use on flying machines"", ""awarded the prize of \u00a31,000 offered by Mr. P. Y. Alexander"", ""four cylinders"", ""140 mm. (5\u00b75 in.) diameter"", ""146 mm. (5\u00b785 in.) stroke"", ""valve chambers, are separate steel castings"", ""held to a closed aluminium crank chamber by lugs on the lower flanges of the cylinders"", ""Copper water jackets are employed"", ""special joint at their lower ends are free to expand and contract"", ""grooved flange formed on the cylinder contains a rubber ring, over which the jacket is forced by being slightly bell-mouthed"", ""joint thus made is perfectly watertight, while allowing free movement of the jacket"", ""crank chamber is an aluminium casting, webbed on the inside to provide bearings for the crank-shaft"", ""separate lower portion attached to the casting by aluminium straps; this lower portion forms an oil sump"", ""crank-shaft, which is hollow, is a pair of gear wheels that drive the magneto and cam-shaft spindles"", ""cam-shaft, which is arranged above the cylinders, is driven from the crank-shaft by a vertical spindle at its end"", ""inlet and exhaust valves are of the mushroom type, mounted in cylindrical cages"", ""held down by aluminium nuts, which form domes over the valve springs"", ""Auxiliary exhaust ports are provided in the cylinder walls just below the water jackets""], ""other"": [""1911"", ""\u00a31,000""]}","{""object_names"": [""60 H.P. green four cylinder aero-engine"", ""framed Diploma""], ""makers"": [""Green Engine Co.""], ""organisations/institutions"": [""Pictorial Collection Aircraft Propulsion engines""], ""dates"": [""1988-749""], ""places"": [], ""descriptions"": [""engines""], ""other"": [""(1)"", ""(2)""]}"
42,7,9,1,1,0,1,1,1,1,1,0,0,1,3,3,2,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""The Air Ministry""], ""dates"": [], ""places"": [], ""descriptions"": [""Plate V, No. 2.""], ""other"": [""Inv. 1919-427"", ""S.M. 1381"", ""L.S.""]}","{""object_names"": [], ""makers"": [""Green (maker)""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""March 1931""], ""places"": [], ""descriptions"": [""with one \""Z + 6\"" Bosch Magneto."", ""4 pipes connecting rod and scraper ring."", ""Aircraft Propulsion engines; engines""], ""other"": [""Disposed of""]}"
43,27,4,1,1,1,0,3,1,1,0,0,0,7,1,14,1,"{""object_names"": [""90 H.P. R.A.F. AERO ENGINE""], ""makers"": [""Disposal Board, Ministry of Munitions""], ""organisations/institutions"": [""R.A.F."", ""Renault"", ""Claudel-Hobson""], ""dates"": [""1920""], ""places"": [], ""descriptions"": [""air-cooled eight-cylinder, V-type engine"", ""similar in design to a Renault"", ""improvements, however, the chief of these being the mounting of the crank-shaft and cam-shaft on ball and roller bearings"", ""Two branch pipes convey it to two of the main bearing caps, whence it flows outwards on either side to oiling rings or oil throwers fixed on to the crank webs"", ""oil is centrifugally forced through the crank-pins to the big end bearings"", ""Splash lubrication only is provided for the main roller bearings and cylinders"", ""cooled by the draught from the airscrew, combined with the draught due to the forward motion of the aeroplane"", ""fitted with a cowl so that, when in flight, the air entering at the front can only escape round and between the fins on the cylinders"", ""gases from the two throttle chambers of a double Claudel-Hobson R.A.F.-type carburetter pass up through cored passages in the flywheel cover, and thence through copper induction pipes to the cylinders"", ""ignition is effected by two magnetos placed on a bracket on the flywheel cover""], ""other"": [""Normal b.h.p., 93"", ""weight of engine, 450 lb."", ""bore, 100 mm."", ""stroke, 140 mm."", ""normal speed of rotation, 1,600 revolutions per minute"", ""petrol consumption, 8.5 gallons per hour"", ""oil consumption, 0.5 gallons per hour"", ""order of firing, 1, 5, 3, 7, 4, 8, 2, 6"", ""Inlet valve opens 1.5 mm. after top dead centre"", ""Inlet valve closes 16 mm. after bottom dead centre"", ""Exhaust valve opens 22 mm. before bottom dead centre"", ""Exhaust valve closes 1 mm. after top dead centre"", ""Ignition occurs 12 mm. before top dead centre"", ""Inv. 1920-39""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""This is a description of a 90 H.P. R.A.F. Aero Engine.""], ""other"": [""Object ID: 1920-39""]}"
44,17,16,2,1,2,0,1,1,1,1,0,1,6,4,5,8,"{""object_names"": [""R.A.F. 4A TYPE AERO ENGINE"", ""smaller type""], ""makers"": [""The Disposal Board, Ministry of Munitions""], ""organisations/institutions"": [""R.A.F.""], ""dates"": [""1920""], ""places"": [], ""descriptions"": [""built in large numbers"", ""used successfully in the early part of the war"", ""12-cylinder, V-type, air-cooled engine"", ""two sets of cylinders being arranged at an angle of 60 degrees"", ""Two B. and B. type carburetters are fitted"", ""ignition is effected by two six-cylinder B.T.H. magnetos attached to brackets on the propeller end of the engine""], ""other"": [""Normal b.h.p., 160"", ""weight, 630 lb."", ""normal speed of rotation, 1,800 revolutions per minute"", ""order of firing, 1, 7, 4, 10, 2, 8, 6, 12, 3, 9, 5, 11"", ""Inv. 1920-38""]}","{""object_names"": [""R.A.F. engine""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1915-1920""], ""places"": [""England""], ""descriptions"": [""with exhaust manifold, two exhaust pipes, carburettor and cowling"", ""with separated parts: exhaust manifold; two exhaust pipes; carburettor; engine cowling; and sectioned throttle valve, attached to cast steel fuel pipe"", ""Aircraft Propulsion engines"", ""engines""], ""other"": [""140 H.P."", ""no. 944 W.D."", ""No. 4811"", ""unsigned""]}"
